epi_week,state,from_date,to_date,difference
189711,PA,1897-03-14,1897-03-20,7
189711,PA,1897-03-14,1897-03-20,7
189711,PA,1897-03-14,1897-03-20,7
189711,PA,1897-03-14,1897-03-20,7
189711,PA,1897-03-14,1897-03-20,7
189711,RI,1897-03-14,1897-03-20,7
189711,RI,1897-03-14,1897-03-20,7
189711,RI,1897-03-14,1897-03-20,7
189711,SC,1897-03-14,1897-03-20,7
189711,TN,1897-03-14,1897-03-20,7
189711,TN,1897-03-14,1897-03-20,7
189711,TN,1897-03-14,1897-03-20,7
189711,TX,1897-03-13,1897-03-19,7
189711,UT,1897-03-14,1897-03-20,7
189711,WA,1897-03-14,1897-03-20,7
189711,WI,1897-03-14,1897-03-20,7
189711,WI,1897-03-14,1897-03-20,7
189711,WI,1897-03-14,1897-03-20,7
189711,WI,1897-03-14,1897-03-20,7
189712,AL,1897-03-21,1897-03-27,7
189712,CO,1897-03-21,1897-03-27,7
189712,CO,1897-03-21,1897-03-27,7
189712,DC,1897-03-21,1897-03-27,7
189712,DC,1897-03-21,1897-03-27,7
189712,DC,1897-03-21,1897-03-27,7
189712,DC,1897-03-21,1897-03-27,7
189712,DE,1897-03-21,1897-03-27,7
189712,DE,1897-03-21,1897-03-27,7
189712,FL,1897-03-21,1897-03-27,7
189712,IL,1897-03-21,1897-03-27,7
189712,IL,1897-03-21,1897-03-27,7
189712,IL,1897-03-21,1897-03-27,7
189712,IL,1897-03-21,1897-03-27,7
189712,IL,1897-03-21,1897-03-27,7
189712,LA,1897-03-21,1897-03-27,7
189712,LA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-20,1897-03-26,7
189712,MA,1897-03-20,1897-03-26,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-21,1897-03-27,7
189712,MA,1897-03-20,1897-03-26,7
189712,MA,1897-03-20,1897-03-26,7
189712,MA,1897-03-20,1897-03-26,7
189712,MD,1897-03-21,1897-03-27,7
189712,MD,1897-03-21,1897-03-27,7
189712,MD,1897-03-21,1897-03-27,7
189712,MI,1897-03-21,1897-03-27,7
189712,MI,1897-03-21,1897-03-27,7
189712,MI,1897-03-21,1897-03-27,7
189712,MN,1897-03-21,1897-03-27,7
189712,MN,1897-03-21,1897-03-27,7
189712,MN,1897-03-21,1897-03-27,7
189712,MO,1897-03-21,1897-03-27,7
189712,MO,1897-03-21,1897-03-27,7
189712,NE,1897-03-21,1897-03-27,7
189712,NH,1897-03-21,1897-03-27,7
189712,NH,1897-03-21,1897-03-27,7
189712,NJ,1897-03-21,1897-03-27,7
189712,NJ,1897-03-21,1897-03-27,7
189712,NJ,1897-03-21,1897-03-27,7
189712,NJ,1897-03-21,1897-03-27,7
189712,NJ,1897-03-22,1897-03-28,7
189712,NJ,1897-03-22,1897-03-28,7
189712,NJ,1897-03-22,1897-03-28,7
189712,NJ,1897-03-22,1897-03-28,7
189712,NJ,1897-03-22,1897-03-28,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,NY,1897-03-21,1897-03-27,7
189712,OH,1897-03-20,1897-03-26,7
189712,OH,1897-03-20,1897-03-26,7
189712,OH,1897-03-20,1897-03-26,7
189712,OH,1897-03-21,1897-03-27,7
189712,OH,1897-03-23,1897-03-29,7
189712,OH,1897-03-23,1897-03-29,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-23,1897-03-29,7
189712,PA,1897-03-21,1897-03-27,7
189712,PA,1897-03-21,1897-03-27,7
189712,RI,1897-03-21,1897-03-27,7
189712,RI,1897-03-21,1897-03-27,7
189712,RI,1897-03-21,1897-03-27,7
189712,RI,1897-03-21,1897-03-27,7
189712,SC,1897-03-21,1897-03-27,7
189712,TN,1897-03-21,1897-03-27,7
189712,TX,1897-03-21,1897-03-27,7
189712,UT,1897-03-21,1897-03-27,7
189712,VA,1897-03-21,1897-03-27,7
189712,VA,1897-03-22,1897-03-28,7
189712,VA,1897-03-22,1897-03-28,7
189712,WI,1897-03-21,1897-03-27,7
189712,WI,1897-03-21,1897-03-27,7
189713,AL,1897-03-28,1897-04-03,7
189713,CA,1897-03-28,1897-04-03,7
189713,CA,1897-03-28,1897-04-03,7
189713,CA,1897-03-28,1897-04-03,7
189713,CO,1897-03-28,1897-04-03,7
189713,DC,1897-03-28,1897-04-03,7
189713,DC,1897-03-28,1897-04-03,7
189713,FL,1897-03-28,1897-04-03,7
189713,IL,1897-03-28,1897-04-03,7
189713,IL,1897-03-28,1897-04-03,7
189713,IL,1897-03-28,1897-04-03,7
189713,IL,1897-03-28,1897-04-03,7
189713,IN,1897-03-28,1897-04-03,7
189713,IN,1897-03-28,1897-04-03,7
189713,LA,1897-03-28,1897-04-03,7
189713,LA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-27,1897-04-02,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-27,1897-04-02,7
189713,MA,1897-03-27,1897-04-02,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MA,1897-03-28,1897-04-03,7
189713,MD,1897-03-28,1897-04-03,7
189713,MD,1897-03-28,1897-04-03,7
189713,MD,1897-03-28,1897-04-03,7
189713,MI,1897-03-28,1897-04-03,7
189713,MN,1897-03-28,1897-04-03,7
189713,MN,1897-03-28,1897-04-03,7
189713,MO,1897-03-28,1897-04-03,7
189713,MO,1897-03-28,1897-04-03,7
189713,MO,1897-03-28,1897-04-03,7
189713,MO,1897-03-28,1897-04-03,7
189713,NE,1897-03-28,1897-04-03,7
189713,NH,1897-03-28,1897-04-03,7
189713,NJ,1897-03-28,1897-04-03,7
189713,NJ,1897-03-28,1897-04-03,7
189713,NJ,1897-03-28,1897-04-03,7
189713,NJ,1897-03-29,1897-04-04,7
189713,NJ,1897-03-29,1897-04-04,7
189713,NJ,1897-03-27,1897-04-02,7
189713,NJ,1897-03-27,1897-04-02,7
189713,NJ,1897-03-27,1897-04-02,7
189713,NJ,1897-03-27,1897-04-02,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,NY,1897-03-28,1897-04-03,7
189713,OH,1897-03-27,1897-04-02,7
189713,OH,1897-03-27,1897-04-02,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-26,1897-04-01,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,OH,1897-03-28,1897-04-03,7
189713,PA,1897-03-30,1897-04-05,7
189713,PA,1897-03-28,1897-04-03,7
189713,PA,1897-03-28,1897-04-03,7
189713,PA,1897-03-28,1897-04-03,7
189713,RI,1897-03-28,1897-04-03,7
189713,RI,1897-03-28,1897-04-03,7
189713,SC,1897-03-28,1897-04-03,7
189713,SC,1897-03-28,1897-04-03,7
189713,TN,1897-03-28,1897-04-03,7
189713,TN,1897-03-28,1897-04-03,7
189713,TX,1897-03-28,1897-04-03,7
189713,TX,1897-03-28,1897-04-03,7
189713,VA,1897-03-28,1897-04-03,7
189713,VA,1897-03-28,1897-04-03,7
189713,VA,1897-03-29,1897-04-04,7
189713,WA,1897-03-28,1897-04-03,7
189713,WI,1897-03-28,1897-04-03,7
189713,WI,1897-03-28,1897-04-03,7
189713,WI,1897-03-28,1897-04-03,7
189714,AL,1897-04-04,1897-04-10,7
189714,CO,1897-04-04,1897-04-10,7
189714,DC,1897-04-04,1897-04-10,7
189714,DC,1897-04-04,1897-04-10,7
189714,DE,1897-04-04,1897-04-10,7
189714,FL,1897-04-04,1897-04-10,7
189714,FL,1897-04-04,1897-04-10,7
189714,IA,1897-04-04,1897-04-10,7
189714,IL,1897-04-04,1897-04-10,7
189714,IL,1897-04-04,1897-04-10,7
189714,IL,1897-04-04,1897-04-10,7
189714,IL,1897-04-04,1897-04-10,7
189714,IL,1897-04-04,1897-04-10,7
189714,IN,1897-04-04,1897-04-10,7
189714,IN,1897-04-01,1897-04-07,7
189714,LA,1897-04-04,1897-04-10,7
189714,LA,1897-04-04,1897-04-10,7
189714,LA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-03,1897-04-09,7
189714,MA,1897-04-03,1897-04-09,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-05,1897-04-11,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-04,1897-04-10,7
189714,MA,1897-04-03,1897-04-09,7
189714,MA,1897-04-03,1897-04-09,7
189714,MD,1897-04-04,1897-04-10,7
189714,MD,1897-04-04,1897-04-10,7
189714,MD,1897-04-04,1897-04-10,7
189714,MD,1897-04-04,1897-04-10,7
189714,MI,1897-04-04,1897-04-10,7
189714,MI,1897-04-04,1897-04-10,7
189714,MN,1897-04-04,1897-04-10,7
189714,MN,1897-04-04,1897-04-10,7
189714,MO,1897-04-04,1897-04-10,7
189714,MO,1897-04-04,1897-04-10,7
189714,NE,1897-04-04,1897-04-10,7
189714,NE,1897-04-04,1897-04-10,7
189714,NH,1897-04-04,1897-04-10,7
189714,NJ,1897-04-04,1897-04-10,7
189714,NJ,1897-04-05,1897-04-11,7
189714,NJ,1897-04-05,1897-04-11,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,NY,1897-04-04,1897-04-10,7
189714,OH,1897-04-03,1897-04-09,7
189714,OH,1897-04-03,1897-04-09,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-02,1897-04-08,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-04,1897-04-10,7
189714,OH,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,PA,1897-04-04,1897-04-10,7
189714,RI,1897-04-04,1897-04-10,7
189714,RI,1897-04-04,1897-04-10,7
189714,RI,1897-04-04,1897-04-10,7
189714,SC,1897-04-04,1897-04-10,7
189714,SC,1897-04-04,1897-04-10,7
189714,TN,1897-04-04,1897-04-10,7
189714,TN,1897-04-04,1897-04-10,7
189714,TX,1897-04-05,1897-04-11,7
189714,TX,1897-04-03,1897-04-09,7
189714,TX,1897-04-03,1897-04-09,7
189714,VA,1897-04-04,1897-04-10,7
189714,VA,1897-04-05,1897-04-11,7
189714,WA,1897-04-04,1897-04-10,7
189714,WI,1897-04-04,1897-04-10,7
189714,WI,1897-04-04,1897-04-10,7
189714,WI,1897-04-04,1897-04-10,7
189714,WI,1897-04-04,1897-04-10,7
189715,AL,1897-04-11,1897-04-17,7
189715,CA,1897-04-11,1897-04-17,7
189715,CA,1897-04-11,1897-04-17,7
189715,CO,1897-04-11,1897-04-17,7
189715,CO,1897-04-11,1897-04-17,7
189715,CO,1897-04-11,1897-04-17,7
189715,CO,1897-04-11,1897-04-17,7
189715,DE,1897-04-11,1897-04-17,7
189715,FL,1897-04-11,1897-04-17,7
189715,IL,1897-04-11,1897-04-17,7
189715,IL,1897-04-11,1897-04-17,7
189715,IL,1897-04-11,1897-04-17,7
189715,IL,1897-04-11,1897-04-17,7
189715,IL,1897-04-11,1897-04-17,7
189715,IN,1897-04-11,1897-04-17,7
189715,LA,1897-04-11,1897-04-17,7
189715,LA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-10,1897-04-16,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-11,1897-04-17,7
189715,MA,1897-04-10,1897-04-16,7
189715,MD,1897-04-11,1897-04-17,7
189715,MD,1897-04-11,1897-04-17,7
189715,MD,1897-04-11,1897-04-17,7
189715,MD,1897-04-11,1897-04-17,7
189715,MI,1897-04-11,1897-04-17,7
189715,MN,1897-04-11,1897-04-17,7
189715,MN,1897-04-11,1897-04-17,7
189715,MN,1897-04-11,1897-04-17,7
189715,MN,1897-04-11,1897-04-17,7
189715,MN,1897-04-11,1897-04-17,7
189715,MO,1897-04-11,1897-04-17,7
189715,MO,1897-04-11,1897-04-17,7
189715,MO,1897-04-11,1897-04-17,7
189715,NE,1897-04-11,1897-04-17,7
189715,NE,1897-04-11,1897-04-17,7
189715,NH,1897-04-11,1897-04-17,7
189715,NH,1897-04-11,1897-04-17,7
189715,NJ,1897-04-11,1897-04-17,7
189715,NJ,1897-04-12,1897-04-18,7
189715,NJ,1897-04-12,1897-04-18,7
189715,NJ,1897-04-12,1897-04-18,7
189715,NJ,1897-04-12,1897-04-18,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-09,1897-04-15,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-10,1897-04-16,7
189715,NY,1897-04-10,1897-04-16,7
189715,NY,1897-04-10,1897-04-16,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,NY,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-10,1897-04-16,7
189715,OH,1897-04-10,1897-04-16,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-11,1897-04-17,7
189715,OH,1897-04-09,1897-04-15,7
189715,OH,1897-04-09,1897-04-15,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,PA,1897-04-11,1897-04-17,7
189715,RI,1897-04-11,1897-04-17,7
189715,RI,1897-04-11,1897-04-17,7
189715,RI,1897-04-11,1897-04-17,7
189715,RI,1897-04-11,1897-04-17,7
189715,SC,1897-04-11,1897-04-17,7
189715,SC,1897-04-11,1897-04-17,7
189715,TN,1897-04-11,1897-04-17,7
189715,TN,1897-04-11,1897-04-17,7
189715,TN,1897-04-11,1897-04-17,7
189715,VA,1897-04-11,1897-04-17,7
189715,VA,1897-04-11,1897-04-17,7
189715,VA,1897-04-12,1897-04-18,7
189715,WA,1897-04-11,1897-04-17,7
189715,WI,1897-04-11,1897-04-17,7
189715,WI,1897-04-11,1897-04-17,7
189715,WI,1897-04-11,1897-04-17,7
189716,AL,1897-04-18,1897-04-24,7
189716,CA,1897-04-18,1897-04-24,7
189716,CO,1897-04-18,1897-04-24,7
189716,CO,1897-04-18,1897-04-24,7
189716,CO,1897-04-18,1897-04-24,7
189716,DC,1897-04-15,1897-04-21,7
189716,DC,1897-04-15,1897-04-21,7
189716,DC,1897-04-15,1897-04-21,7
189716,DC,1897-04-15,1897-04-21,7
189716,DC,1897-04-18,1897-04-24,7
189716,DC,1897-04-18,1897-04-24,7
189716,DE,1897-04-18,1897-04-24,7
189716,DE,1897-04-18,1897-04-24,7
189716,FL,1897-04-18,1897-04-24,7
189716,FL,1897-04-18,1897-04-24,7
189716,FL,1897-04-18,1897-04-24,7
189716,IL,1897-04-18,1897-04-24,7
189716,IL,1897-04-18,1897-04-24,7
189716,IL,1897-04-18,1897-04-24,7
189716,IL,1897-04-18,1897-04-24,7
189716,IL,1897-04-18,1897-04-24,7
189716,IN,1897-04-18,1897-04-24,7
189716,IN,1897-04-18,1897-04-24,7
189716,LA,1897-04-18,1897-04-24,7
189716,LA,1897-04-18,1897-04-24,7
189716,LA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-17,1897-04-23,7
189716,MA,1897-04-17,1897-04-23,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-18,1897-04-24,7
189716,MA,1897-04-17,1897-04-23,7
189716,MA,1897-04-18,1897-04-24,7
189716,MD,1897-04-15,1897-04-21,7
189716,MD,1897-04-15,1897-04-21,7
189716,MD,1897-04-15,1897-04-21,7
189716,MD,1897-04-15,1897-04-21,7
189716,MI,1897-04-18,1897-04-24,7
189716,MI,1897-04-18,1897-04-24,7
189716,MI,1897-04-18,1897-04-24,7
189716,MI,1897-04-18,1897-04-24,7
189716,MN,1897-04-18,1897-04-24,7
189716,MN,1897-04-18,1897-04-24,7
189716,MN,1897-04-18,1897-04-24,7
189716,MN,1897-04-18,1897-04-24,7
189716,MO,1897-04-18,1897-04-24,7
189716,MO,1897-04-18,1897-04-24,7
189716,MO,1897-04-18,1897-04-24,7
189716,NE,1897-04-18,1897-04-24,7
189716,NE,1897-04-18,1897-04-24,7
189716,NH,1897-04-18,1897-04-24,7
189716,NH,1897-04-18,1897-04-24,7
189716,NJ,1897-04-18,1897-04-24,7
189716,NJ,1897-04-18,1897-04-24,7
189716,NJ,1897-04-19,1897-04-25,7
189716,NJ,1897-04-19,1897-04-25,7
189716,NJ,1897-04-19,1897-04-25,7
189716,NJ,1897-04-19,1897-04-25,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-17,1897-04-23,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,NY,1897-04-18,1897-04-24,7
189716,OH,1897-04-20,1897-04-26,7
189716,OH,1897-04-20,1897-04-26,7
189716,OH,1897-04-18,1897-04-24,7
189716,OH,1897-04-16,1897-04-22,7
189716,OH,1897-04-18,1897-04-24,7
189716,OH,1897-04-18,1897-04-24,7
189716,OH,1897-04-18,1897-04-24,7
189716,OH,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-20,1897-04-26,7
189716,PA,1897-04-20,1897-04-26,7
189716,PA,1897-04-20,1897-04-26,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,PA,1897-04-18,1897-04-24,7
189716,RI,1897-04-15,1897-04-21,7
189716,SC,1897-04-18,1897-04-24,7
189716,TN,1897-04-18,1897-04-24,7
189716,TN,1897-04-18,1897-04-24,7
189716,TX,1897-04-17,1897-04-23,7
189716,UT,1897-04-18,1897-04-24,7
189716,UT,1897-04-18,1897-04-24,7
189716,VA,1897-04-18,1897-04-24,7
189716,VA,1897-04-19,1897-04-25,7
189716,WA,1897-04-18,1897-04-24,7
189716,WI,1897-04-18,1897-04-24,7
189716,WI,1897-04-18,1897-04-24,7
189717,AL,1897-04-25,1897-05-01,7
189717,CO,1897-04-25,1897-05-01,7
189717,CO,1897-04-25,1897-05-01,7
189717,CO,1897-04-25,1897-05-01,7
189717,DC,1897-04-25,1897-05-01,7
189717,DC,1897-04-25,1897-05-01,7
189717,DC,1897-04-25,1897-05-01,7
189717,DE,1897-04-25,1897-05-01,7
189717,DE,1897-04-25,1897-05-01,7
189717,FL,1897-04-25,1897-05-01,7
189717,FL,1897-04-25,1897-05-01,7
189717,IL,1897-04-25,1897-05-01,7
189717,IL,1897-04-25,1897-05-01,7
189717,IL,1897-04-25,1897-05-01,7
189717,IL,1897-04-25,1897-05-01,7
189717,IL,1897-04-25,1897-05-01,7
189717,IN,1897-04-25,1897-05-01,7
189717,IN,1897-04-25,1897-05-01,7
189717,LA,1897-04-25,1897-05-01,7
189717,LA,1897-04-25,1897-05-01,7
189717,MA,1897-04-23,1897-04-29,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-24,1897-04-30,7
189717,MA,1897-04-24,1897-04-30,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
189717,MA,1897-04-25,1897-05-01,7
